Profile 1             
x  y
[m]     [m]         
5.0889523e-007  2.0118977e-006            
5.1280981e-007  2.0126784e-006            
5.1672439e-007  2.0132817e-006            
5.2063897e-007  2.0142399e-006            
5.2455355e-007  2.0149496e-006            
5.2846813e-007  2.015961e-006            
5.3238271e-007  2.0168925e-006            
5.3629728e-007  2.0183919e-006            
5.4021186e-007  2.0194831e-006            
5.4412644e-007  2.0207518e-006            
5.4804102e-007  2.021914e-006            
5.519556e-007  2.023502e-006            
5.5587018e-007  2.0251433e-006            
5.5978476e-007  2.026962e-006            
5.6369934e-007  2.0290114e-006            
5.6761391e-007  2.0304575e-006            
5.7152849e-007  2.0323029e-006            
5.7544307e-007  2.0338288e-006            
5.7935765e-007  2.0353016e-006            
5.8327223e-007  2.0371114e-006            
5.8718681e-007  2.0388059e-006            
5.9110139e-007  2.0404916e-006            
5.9501597e-007  2.0424877e-006            
5.9893054e-007  2.0436943e-006            
6.0284512e-007  2.045096e-006            
6.067597e-007  2.0464446e-006            
6.1067428e-007  2.0475535e-006            
6.1458886e-007  2.0488311e-006            
6.1850344e-007  2.0499312e-006            
6.2241802e-007  2.0503659e-006            
6.263326e-007  2.051466e-006            
6.3024717e-007  2.0523975e-006            
6.3416175e-007  2.0530186e-006            
6.3807633e-007  2.0537017e-006            
6.4199091e-007  2.0545268e-006            
6.4590549e-007  2.0551922e-006            
6.4982007e-007  2.0555027e-006            
6.5373465e-007  2.0560439e-006            
6.5764922e-007  2.0564786e-006            
6.615638e-007  2.0567536e-006            
6.6547838e-007  2.0568512e-006            
6.6939296e-007  2.0571351e-006            
6.7330754e-007  2.0568068e-006            
6.7722212e-007  2.0568867e-006            
6.811367e-007  2.0568956e-006            
6.8505128e-007  2.056727e-006            
6.8896585e-007  2.0564431e-006            
6.9288043e-007  2.0563455e-006            
6.9679501e-007  2.0560261e-006            
7.0070959e-007  2.0554228e-006            
7.0462417e-007  2.0551567e-006            
7.0853875e-007  2.0546687e-006            
7.1245333e-007  2.0540033e-006            
7.1636791e-007  2.0533912e-006            
7.2028248e-007  2.0530186e-006            
7.2419706e-007  2.0520959e-006            
7.2811164e-007  2.0513329e-006            
7.3202622e-007  2.0505345e-006            
7.359408e-007  2.0499578e-006            
7.3985538e-007  2.0490706e-006            
7.4376996e-007  2.0481391e-006            
7.4768454e-007  2.0470035e-006            
7.5159911e-007  2.0458945e-006            
7.5551369e-007  2.0451404e-006            
7.5942827e-007  2.0437032e-006            
7.6334285e-007  2.0423192e-006            
7.6725743e-007  2.0412812e-006            
7.7117201e-007  2.0394536e-006            
7.7508659e-007  2.0378034e-006            
7.7900117e-007  2.0363573e-006            
7.8291574e-007  2.0355766e-006            
7.8683032e-007  2.0346184e-006            
7.907449e-007  2.0330481e-006            
7.9465948e-007  2.0316286e-006            
7.9857406e-007  2.0306527e-006            
8.0248864e-007  2.0289138e-006            
8.0640322e-007  2.0276452e-006            
8.1031779e-007  2.0266604e-006            
8.1423237e-007  2.0253296e-006            
8.1814695e-007  2.0246199e-006            
8.2206153e-007  2.0233246e-006            
8.2597611e-007  2.0224995e-006            
8.2989069e-007  2.0216833e-006            
8.3380527e-007  2.0209203e-006            
8.3771985e-007  2.0202372e-006            
8.4163442e-007  2.0196517e-006            
8.45549e-007  2.0191194e-006            
8.4946358e-007  2.018241e-006            
8.5337816e-007  2.0175402e-006            
8.5729274e-007  2.0171853e-006            
8.6120732e-007  2.0170434e-006            
8.651219e-007  2.0166619e-006            
8.6903648e-007  2.0159965e-006            
8.7295105e-007  2.0155174e-006            
8.7686563e-007  2.015198e-006            
8.8078021e-007  2.0143374e-006            
8.8469479e-007  2.0141334e-006            
8.8860937e-007  2.0136809e-006            
8.9252395e-007  2.0133172e-006            
8.9643853e-007  2.0130599e-006            
9.0035311e-007  2.0128736e-006            
9.0426768e-007  2.0126607e-006            
9.0818226e-007  2.0123324e-006            
9.1209684e-007  2.0122348e-006            
9.1601142e-007  2.012013e-006            
9.19926e-007  2.01188e-006            
9.2384058e-007  2.0118711e-006            
9.2775516e-007  2.0116315e-006            
9.3166974e-007  2.0114097e-006            
9.3558431e-007  2.0111436e-006            
9.3949889e-007  2.0110992e-006            
9.4341347e-007  2.0107532e-006            
9.4732805e-007  2.0105847e-006            
9.5124263e-007  2.0105581e-006            
9.5515721e-007  2.0103185e-006            
9.5907179e-007  2.0101233e-006            
9.6298636e-007  2.0100524e-006            
9.6690094e-007  2.0098927e-006            
9.7081552e-007  2.0096709e-006            
9.747301e-007  2.009591e-006            
9.7864468e-007  2.0096531e-006            
9.8255926e-007  2.0097418e-006            
9.8647384e-007  2.0095733e-006            
9.9038842e-007  2.0096354e-006            
9.9430299e-007  2.0094579e-006            
9.9821757e-007  2.0094846e-006            
1.0021322e-006  2.0098572e-006            
1.0060467e-006  2.0102121e-006            
1.0099613e-006  2.0103895e-006            
1.0138759e-006  2.0106911e-006            
1.0177905e-006  2.0112146e-006            
1.021705e-006  2.0117291e-006            
1.0256196e-006  2.0123324e-006            
1.0295342e-006  2.0132107e-006            
1.0334488e-006  2.0139027e-006            
1.0373634e-006  2.0145592e-006            
1.0412779e-006  2.0156505e-006            
1.0451925e-006  2.0165465e-006            
1.0491071e-006  2.017345e-006            
1.0530217e-006  2.0181967e-006            
1.0569363e-006  2.0192258e-006            
1.0608508e-006  2.0199799e-006            
