Profile 1             
x  y
[m]     [m]         
8.2916746e-007  4.5426707e-006            
8.3311587e-007  4.5431257e-006            
8.3706429e-007  4.5434223e-006            
8.4101271e-007  4.5438388e-006            
8.4496112e-007  4.5435901e-006            
8.4890954e-007  4.5431139e-006            
8.5285796e-007  4.5427406e-006            
8.5680637e-007  4.54165e-006            
8.6075479e-007  4.5414193e-006            
8.647032e-007  4.5415822e-006            
8.6865162e-007  4.5417055e-006            
8.7260004e-007  4.5417532e-006            
8.7654845e-007  4.5413886e-006            
8.8049687e-007  4.540655e-006            
8.8444529e-007  4.5401914e-006            
8.883937e-007  4.5401568e-006            
8.9234212e-007  4.5405565e-006            
8.9629054e-007  4.5406766e-006            
9.0023895e-007  4.5403481e-006            
9.0418737e-007  4.5400494e-006            
9.0813579e-007  4.539239e-006            
9.120842e-007  4.5384756e-006            
9.1603262e-007  4.5378223e-006            
9.1998104e-007  4.5379145e-006            
9.2392945e-007  4.5381171e-006            
9.2787787e-007  4.5380297e-006            
9.3182628e-007  4.5379161e-006            
9.357747e-007  4.5374595e-006            
9.3972312e-007  4.5368288e-006            
9.4367153e-007  4.5357408e-006            
9.4761995e-007  4.535104e-006            
9.5156837e-007  4.5349292e-006            
9.5551678e-007  4.5349052e-006            
9.594652e-007  4.5347697e-006            
9.6341362e-007  4.5347399e-006            
9.6736203e-007  4.5346917e-006            
9.7131045e-007  4.5340888e-006            
9.7525887e-007  4.5334667e-006            
9.7920728e-007  4.5328426e-006            
9.831557e-007  4.5333425e-006            
9.8710411e-007  4.5338921e-006            
9.9105253e-007  4.5342306e-006            
9.9500095e-007  4.533906e-006            
9.9894936e-007  4.5333848e-006            
1.0028978e-006  4.5315459e-006            
1.0068462e-006  4.5302997e-006            
1.0107946e-006  4.5287679e-006            
1.014743e-006  4.5282635e-006            
1.0186914e-006  4.5276348e-006            
1.0226399e-006  4.5268598e-006            
1.0265883e-006  4.5262056e-006            
1.0305367e-006  4.5256351e-006            
1.0344851e-006  4.5253297e-006            
1.0384335e-006  4.5251003e-006            
1.0423819e-006  4.5247919e-006            
1.0463304e-006  4.5241997e-006            
1.0502788e-006  4.5237659e-006            
1.0542272e-006  4.5233595e-006            
1.0581756e-006  4.522674e-006            
1.062124e-006  4.5218887e-006            
1.0660724e-006  4.5212795e-006            
1.0700209e-006  4.5208404e-006            
1.0739693e-006  4.5206428e-006            
1.0779177e-006  4.5201343e-006            
1.0818661e-006  4.5193596e-006            
1.0858145e-006  4.5183325e-006            
1.0897629e-006  4.5176273e-006            
1.0937114e-006  4.5172848e-006            
1.0976598e-006  4.5169676e-006            
1.1016082e-006  4.5166097e-006            
1.1055566e-006  4.5159527e-006            
1.109505e-006  4.5150756e-006            
1.1134534e-006  4.5144834e-006            
1.1174019e-006  4.5136026e-006            
1.1213503e-006  4.5130591e-006            
1.1252987e-006  4.5125244e-006            
1.1292471e-006  4.5116461e-006            
1.1331955e-006  4.5107566e-006            
1.1371439e-006  4.51033e-006            
1.1410924e-006  4.5099022e-006            
1.1450408e-006  4.5094604e-006            
1.1489892e-006  4.5091516e-006            
1.1529376e-006  4.5087091e-006            
1.156886e-006  4.508141e-006            
1.1608344e-006  4.5077014e-006            
1.1647829e-006  4.5073614e-006            
1.1687313e-006  4.5190017e-006            
1.1726797e-006  4.5258551e-006            
1.1766281e-006  4.5291502e-006            
1.1805765e-006  4.5331638e-006            
1.1845249e-006  4.537966e-006            
1.1884734e-006  4.5416458e-006            
1.1924218e-006  4.5466963e-006            
1.1963702e-006  4.5501424e-006            
1.2003186e-006  4.5529001e-006            
1.204267e-006  4.5554241e-006            
1.2082154e-006  4.5569349e-006            
1.2121639e-006  4.5574913e-006            
1.2161123e-006  4.5585097e-006            
1.2200607e-006  4.5593583e-006            
1.2240091e-006  4.5598103e-006            
1.2279575e-006  4.5598185e-006            
1.2319059e-006  4.5589804e-006            
1.2358544e-006  4.558182e-006            
1.2398028e-006  4.5586488e-006            
1.2437512e-006  4.5544336e-006            
1.2476996e-006  4.5531578e-006            
1.251648e-006  4.5513602e-006            
1.2555964e-006  4.5488087e-006            
1.2595449e-006  4.5461063e-006            
1.2634933e-006  4.5432289e-006            
1.2674417e-006  4.5403837e-006            
1.2713901e-006  4.5335692e-006            
1.2753385e-006  4.5207132e-006            
1.2792869e-006  4.4977411e-006            
1.2832353e-006  4.4944475e-006            
1.2871838e-006  4.4946281e-006            
1.2911322e-006  4.4949476e-006            
1.2950806e-006  4.4949624e-006            
1.299029e-006  4.495148e-006            
1.3029774e-006  4.4952063e-006            
1.3069258e-006  4.4952958e-006            
1.3108743e-006  4.4955005e-006            
1.3148227e-006  4.4953641e-006            
1.3187711e-006  4.4955558e-006            
1.3227195e-006  4.4957609e-006            
1.3266679e-006  4.4959762e-006            
1.3306163e-006  4.4959719e-006            
1.3345648e-006  4.4959475e-006            
1.3385132e-006  4.4960929e-006            
1.3424616e-006  4.4959515e-006            
1.34641e-006  4.4960723e-006            
1.3503584e-006  4.4960789e-006            
1.3543068e-006  4.4963289e-006            
1.3582553e-006  4.4962123e-006            
1.3622037e-006  4.4961237e-006            
1.3661521e-006  4.4961161e-006            
1.3701005e-006  4.4959328e-006            
1.3740489e-006  4.4959728e-006            
1.3779973e-006  4.4960214e-006            
1.3819458e-006  4.4961596e-006            
1.3858942e-006  4.4960678e-006            
1.3898426e-006  4.4962556e-006            
1.393791e-006  4.4963275e-006            
1.3977394e-006  4.4963946e-006            
1.4016878e-006  4.4963112e-006            
1.4056363e-006  4.4963113e-006            
1.4095847e-006  4.4962537e-006            
1.4135331e-006  4.4962385e-006            
1.4174815e-006  4.4965319e-006            
1.4214299e-006  4.496524e-006            
1.4253783e-006  4.4964843e-006            
1.4293268e-006  4.4965775e-006            
1.4332752e-006  4.496692e-006            
1.4372236e-006  4.4965682e-006            
1.441172e-006  4.4965462e-006            
1.4451204e-006  4.4966114e-006            
1.4490688e-006  4.4964527e-006            
1.4530173e-006  4.4965423e-006            
1.4569657e-006  4.4965596e-006            
1.4609141e-006  4.4966044e-006            
1.4648625e-006  4.4965478e-006            
1.4688109e-006  4.4967418e-006            
1.4727593e-006  4.4967002e-006            
1.4767078e-006  4.4967137e-006            
1.4806562e-006  4.4967497e-006            
1.4846046e-006  4.496653e-006            
1.488553e-006  4.4964885e-006            
1.4925014e-006  4.4965695e-006            
1.4964498e-006  4.4967307e-006            
1.5003983e-006  4.4969102e-006            
