Date: Mon, Nov 04, 2019 11:52 AM; User: wsLu; Sample: 70N3_IVc

Force G mode: None
Force S mode: AWG:IDC	Force S Rser (Max I): 1Gohm - 2nA
Attn: 1.000000E+0; DL1201 gain: 100; Voff (V): 0.000000E+0;
I bias (A): 1.000000E-10 Coil range (A): 2.000000E-3; Coil factor (G/A): 580

Sense mode: HP:IDC/DL1201; DUT Z setting: >10Gohm
tf stb (ms): 500; ts stb (ms): 50; ts itr (ms): 10; #s itr: 1

SetpG file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\MRmL0d96mA-P0d68t0d96mS5u_57d.txt
SetpS file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\IVnR1nA_PN1nS10p_400d.txt

Note:
1. Pin assignment: 2ba,1ab
2. HP34401 fast 6 digit
3. DL1201 preamp, HPF DC, LPF 3Hz; DC coupled, bat power



!DATASTR!
Time	T1	T2	T5	T6	T8	IG	IS	V1	SD1	V2	SD2	Rcali
(min)	(K)	(K)	(K)	(K)	(K)	(A)	(A)	(V)	(V)	(V)	(V)	(ohm)
3.28579E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99809E-2	1.73200E+0	6.20000E-10	5.53011E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.32967E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98487E-2	1.73200E+0	6.30000E-10	5.53055E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.38156E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98216E-2	1.73200E+0	6.40000E-10	5.53008E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.42575E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99506E-2	1.73200E+0	6.50000E-10	5.53027E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.47098E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99023E-2	1.73200E+0	6.60000E-10	5.53031E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.51265E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98803E-2	1.73200E+0	6.70000E-10	5.53102E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.57227E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98473E-2	1.73200E+0	6.80000E-10	5.53092E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.62851E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98648E-2	1.73200E+0	6.90000E-10	5.53091E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.69179E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99681E-2	1.73200E+0	7.00000E-10	5.53089E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.73366E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99994E-2	1.73200E+0	7.10000E-10	5.53092E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.78192E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99552E-2	1.73200E+0	7.20000E-10	5.53137E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.81615E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98004E-2	1.73200E+0	7.30000E-10	5.53123E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.87005E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.00815E-2	1.73200E+0	7.40000E-10	5.53087E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.91932E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.00479E-2	1.73200E+0	7.50000E-10	5.53122E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.94784E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.01047E-2	1.73200E+0	7.60000E-10	5.53111E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.99998E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.97362E-2	1.73200E+0	7.70000E-10	5.53169E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.06203E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98938E-2	1.73200E+0	7.80000E-10	5.53158E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.11890E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.97636E-2	1.73200E+0	7.90000E-10	5.53177E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.16919E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.00916E-2	1.73200E+0	8.00000E-10	5.53210E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.21194E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.96403E-2	1.73200E+0	8.10000E-10	5.53144E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.25499E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99637E-2	1.73200E+0	8.20000E-10	5.53226E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.30361E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99907E-2	1.73200E+0	8.30000E-10	5.53202E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.34935E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98787E-2	1.73200E+0	8.40000E-10	5.53230E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.39797E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.00404E-2	1.73200E+0	8.50000E-10	5.53210E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.42405E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99478E-2	1.73200E+0	8.60000E-10	5.53219E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.48394E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98565E-2	1.73200E+0	8.70000E-10	5.53228E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.53381E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99332E-2	1.73200E+0	8.80000E-10	5.53235E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.57885E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.00433E-2	1.73200E+0	8.90000E-10	5.53255E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.63301E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99913E-2	1.73200E+0	9.00000E-10	5.53231E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
