Profile 1             
x  y
[m]     [m]         
2.544545e-007  1.8280608e-006            
2.5836919e-007  1.8277946e-006            
2.6228387e-007  1.8275038e-006            
2.6619856e-007  1.8274473e-006            
2.7011324e-007  1.8274197e-006            
2.7402793e-007  1.8273262e-006            
2.7794261e-007  1.82743e-006            
2.818573e-007  1.8275381e-006            
2.8577198e-007  1.8276457e-006            
2.8968667e-007  1.8278682e-006            
2.9360135e-007  1.8279323e-006            
2.9751604e-007  1.827903e-006            
3.0143072e-007  1.8278062e-006            
3.053454e-007  1.82795e-006            
3.0926009e-007  1.827879e-006            
3.1317477e-007  1.8278156e-006            
3.1708946e-007  1.8276051e-006            
3.2100414e-007  1.8274494e-006            
3.2491883e-007  1.8273789e-006            
3.2883351e-007  1.8275121e-006            
3.327482e-007  1.827707e-006            
3.3666288e-007  1.8276273e-006            
3.4057757e-007  1.8276375e-006            
3.4449225e-007  1.8276635e-006            
3.4840694e-007  1.8277206e-006            
3.5232162e-007  1.8276058e-006            
3.5623631e-007  1.8275473e-006            
3.6015099e-007  1.8273921e-006            
3.6406567e-007  1.8272383e-006            
3.6798036e-007  1.8272102e-006            
3.7189504e-007  1.8269888e-006            
3.7580973e-007  1.8269295e-006            
3.7972441e-007  1.8268991e-006            
3.836391e-007  1.8270601e-006            
3.8755378e-007  1.8274252e-006            
3.9146847e-007  1.8275392e-006            
3.9538315e-007  1.8278878e-006            
3.9929784e-007  1.8281003e-006            
4.0321252e-007  1.8281445e-006            
4.0712721e-007  1.8282226e-006            
4.1104189e-007  1.8282444e-006            
4.1495658e-007  1.8280111e-006            
4.1887126e-007  1.8280989e-006            
4.2278595e-007  1.8283191e-006            
4.2670063e-007  1.8283898e-006            
4.3061531e-007  1.8286827e-006            
4.3453e-007  1.8288923e-006            
4.3844468e-007  1.8292056e-006            
4.4235937e-007  1.8295576e-006            
4.4627405e-007  1.8299534e-006            
4.5018874e-007  1.8304609e-006            
4.5410342e-007  1.8309562e-006            
4.5801811e-007  1.8313413e-006            
4.6193279e-007  1.8319691e-006            
4.6584748e-007  1.8323665e-006            
4.6976216e-007  1.8329458e-006            
4.7367685e-007  1.8333995e-006            
4.7759153e-007  1.8337919e-006            
4.8150622e-007  1.834172e-006            
4.854209e-007  1.8350082e-006            
4.8933558e-007  1.8366449e-006            
4.9325027e-007  1.8379214e-006            
4.9716495e-007  1.8392799e-006            
5.0107964e-007  1.8398355e-006            
5.0499432e-007  1.8404531e-006            
5.0890901e-007  1.8410686e-006            
5.1282369e-007  1.8412713e-006            
5.1673838e-007  1.8413991e-006            
5.2065306e-007  1.8413219e-006            
5.2456775e-007  1.8422086e-006            
5.2848243e-007  1.8440774e-006            
5.3239712e-007  1.8458481e-006            
5.363118e-007  1.8475478e-006            
5.4022649e-007  1.8479802e-006            
5.4414117e-007  1.848703e-006            
5.4805585e-007  1.8492182e-006            
5.5197054e-007  1.8494817e-006            
5.5588522e-007  1.84945e-006            
5.5979991e-007  1.8493373e-006            
5.6371459e-007  1.8490137e-006            
5.6762928e-007  1.8482326e-006            
5.7154396e-007  1.8478597e-006            
5.7545865e-007  1.8480787e-006            
5.7937333e-007  1.8482364e-006            
5.8328802e-007  1.8485287e-006            
5.872027e-007  1.8490445e-006            
5.9111739e-007  1.8492685e-006            
5.9503207e-007  1.8495682e-006            
5.9894676e-007  1.8500679e-006            
6.0286144e-007  1.8503415e-006            
6.0677612e-007  1.8507664e-006            
6.1069081e-007  1.8513159e-006            
6.1460549e-007  1.8518508e-006            
6.1852018e-007  1.8521692e-006            
6.2243486e-007  1.8528293e-006            
6.2634955e-007  1.8532361e-006            
6.3026423e-007  1.853686e-006            
6.3417892e-007  1.854232e-006            
6.380936e-007  1.854821e-006            
6.4200829e-007  1.855279e-006            
6.4592297e-007  1.8556659e-006            
6.4983766e-007  1.8559983e-006            
6.5375234e-007  1.8563082e-006            
6.5766703e-007  1.8567281e-006            
6.6158171e-007  1.8572393e-006            
6.654964e-007  1.8576655e-006            
6.6941108e-007  1.8580951e-006            
6.7332576e-007  1.8584958e-006            
6.7724045e-007  1.8594688e-006            
6.8115513e-007  1.8613935e-006            
6.8506982e-007  1.8631187e-006            
6.889845e-007  1.8647387e-006            
6.9289919e-007  1.8656363e-006            
6.9681387e-007  1.866876e-006            
7.0072856e-007  1.8675466e-006            
7.0464324e-007  1.8681016e-006            
7.0855793e-007  1.8684606e-006            
7.1247261e-007  1.868669e-006            
7.163873e-007  1.8688506e-006            
7.2030198e-007  1.8687535e-006            
7.2421667e-007  1.8684114e-006            
7.2813135e-007  1.8681496e-006            
7.3204603e-007  1.8675954e-006            
7.3596072e-007  1.8667196e-006            
7.398754e-007  1.8657331e-006            
7.4379009e-007  1.8645993e-006            
7.4770477e-007  1.8633785e-006            
7.5161946e-007  1.8618095e-006            
7.5553414e-007  1.8606963e-006            
7.5944883e-007  1.8602276e-006            
7.6336351e-007  1.8600123e-006            
7.672782e-007  1.8600479e-006            
7.7119288e-007  1.8599424e-006            
7.7510757e-007  1.8597428e-006            
7.7902225e-007  1.8596439e-006            
7.8293694e-007  1.8594709e-006            
7.8685162e-007  1.859184e-006            
7.907663e-007  1.8589505e-006            
7.9468099e-007  1.8588061e-006            
7.9859567e-007  1.8583026e-006            
8.0251036e-007  1.8579047e-006            
8.0642504e-007  1.8574375e-006            
8.1033973e-007  1.8568447e-006            
